ID,Serial_Number,Timestamp,PGN (Hex),PGN Definition,SPN Definition,SPN Value
"561","2529","2023-03-08 16:35:47.583588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"562","2530","2023-03-08 16:35:47.583588","0xFF04","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"563","2531","2023-03-08 16:35:47.605588","0xFEF2","Fuel Economy (Liquid) - LFE","Fuel Rate","177.00"
"563","2532","2023-03-08 16:35:47.605588","0xFEF2","Fuel Economy (Liquid) - LFE","Instantaneous Fuel Economy1","65535.00"
"563","2533","2023-03-08 16:35:47.605588","0xFEF2","Fuel Economy (Liquid) - LFE","Average Fuel Economy","65535.00"
"563","2534","2023-03-08 16:35:47.605588","0xFEF2","Fuel Economy (Liquid) - LFE","Throttle Position","65535.00"
"564","2535","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"564","2536","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"564","2537","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","Anti-Lock Braking (ABS)","3.00"
"564","2538","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","EBS Brake Switch","3.00"
"564","2539","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","Brake Pedal Position","1.00"
"564","2540","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ABS Off-road Switch","3.00"
"564","2541","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"564","2542","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"564","2543","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"564","2544","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"564","2545","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"564","2546","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"564","2547","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"564","2548","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"564","2549","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"564","2550","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"564","2551","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"564","2552","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"564","2553","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"564","2554","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"564","2555","2023-03-08 16:35:47.605588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"565","2556","2023-03-08 16:35:47.605588","0xFE92","Engine Information - EI","Pre-filter Oil Pressurer","255.00"
"565","2557","2023-03-08 16:35:47.605588","0xFE92","Engine Information - EI","Exhaust Gas Pressure","65535.00"
"565","2558","2023-03-08 16:35:47.605588","0xFE92","Engine Information - EI","Fuel Rack Position","109.00"
"565","2559","2023-03-08 16:35:47.605588","0xFE92","Engine Information - EI","Mass Flow (Gaseous)","65535.00"
"565","2560","2023-03-08 16:35:47.605588","0xFE92","Engine Information - EI","Instantaneous Estimated Brake Power","65535.00"
"566","2561","2023-03-08 16:35:47.627588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Torque Mode","3.00"
"566","2562","2023-03-08 16:35:47.627588","0xF004","Electronic Engine Controller 1 - EEC1","Driver's Demand Engine - Percent Torque","169.00"
"566","2563","2023-03-08 16:35:47.627588","0xF004","Electronic Engine Controller 1 - EEC1","Actual Engine - Percent Torque","169.00"
"566","2564","2023-03-08 16:35:47.627588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Speed","650.50"
"566","2565","2023-03-08 16:35:47.627588","0xF004","Electronic Engine Controller 1 - EEC1","Source Address of Controlling Device for Engine Control","255.00"
"566","2566","2023-03-08 16:35:47.627588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Starter Mode","15.00"
"566","2567","2023-03-08 16:35:47.627588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"567","2568","2023-03-08 16:35:47.649588","0xFF03","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"568","2569","2023-03-08 16:35:47.671588","0xFF00","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"569","2570","2023-03-08 16:35:47.671588","0xFEE9","Fuel Consumption (Liquid) - LFC","Trip Fuel","1.50"
"569","2571","2023-03-08 16:35:47.671588","0xFEE9","Fuel Consumption (Liquid) - LFC","Total Fuel Used","2147483647.50"
"570","2572","2023-03-08 16:35:47.671588","0xFF01","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"571","2573","2023-03-08 16:35:47.693588","0xFF02","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"572","2574","2023-03-08 16:35:47.693588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Torque Mode","3.00"
"572","2575","2023-03-08 16:35:47.693588","0xF004","Electronic Engine Controller 1 - EEC1","Driver's Demand Engine - Percent Torque","169.00"
"572","2576","2023-03-08 16:35:47.693588","0xF004","Electronic Engine Controller 1 - EEC1","Actual Engine - Percent Torque","169.00"
"572","2577","2023-03-08 16:35:47.693588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Speed","650.12"
"572","2578","2023-03-08 16:35:47.693588","0xF004","Electronic Engine Controller 1 - EEC1","Source Address of Controlling Device for Engine Control","255.00"
"572","2579","2023-03-08 16:35:47.693588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Starter Mode","15.00"
"572","2580","2023-03-08 16:35:47.693588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"573","2581","2023-03-08 16:35:47.693588","0xFF04","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"574","2582","2023-03-08 16:35:47.693588","0xFEF2","Fuel Economy (Liquid) - LFE","Fuel Rate","177.00"
"574","2583","2023-03-08 16:35:47.693588","0xFEF2","Fuel Economy (Liquid) - LFE","Instantaneous Fuel Economy1","65535.00"
"574","2584","2023-03-08 16:35:47.693588","0xFEF2","Fuel Economy (Liquid) - LFE","Average Fuel Economy","65535.00"
"574","2585","2023-03-08 16:35:47.693588","0xFEF2","Fuel Economy (Liquid) - LFE","Throttle Position","65535.00"
"575","2586","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"575","2587","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"575","2588","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","Anti-Lock Braking (ABS)","3.00"
"575","2589","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","EBS Brake Switch","3.00"
"575","2590","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","Brake Pedal Position","1.00"
"575","2591","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ABS Off-road Switch","3.00"
"575","2592","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"575","2593","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"575","2594","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"575","2595","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"575","2596","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"575","2597","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"575","2598","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"575","2599","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"575","2600","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"575","2601","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"575","2602","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"575","2603","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"575","2604","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"575","2605","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"575","2606","2023-03-08 16:35:47.693588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"576","2607","2023-03-08 16:35:47.715588","0xFE92","Engine Information - EI","Pre-filter Oil Pressurer","255.00"
"576","2608","2023-03-08 16:35:47.715588","0xFE92","Engine Information - EI","Exhaust Gas Pressure","65535.00"
"576","2609","2023-03-08 16:35:47.715588","0xFE92","Engine Information - EI","Fuel Rack Position","109.00"
"576","2610","2023-03-08 16:35:47.715588","0xFE92","Engine Information - EI","Mass Flow (Gaseous)","65535.00"
"576","2611","2023-03-08 16:35:47.715588","0xFE92","Engine Information - EI","Instantaneous Estimated Brake Power","65535.00"
"577","2612","2023-03-08 16:35:47.737588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Torque Mode","3.00"
"577","2613","2023-03-08 16:35:47.737588","0xF004","Electronic Engine Controller 1 - EEC1","Driver's Demand Engine - Percent Torque","169.00"
"577","2614","2023-03-08 16:35:47.737588","0xF004","Electronic Engine Controller 1 - EEC1","Actual Engine - Percent Torque","169.00"
"577","2615","2023-03-08 16:35:47.737588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Speed","649.75"
"577","2616","2023-03-08 16:35:47.737588","0xF004","Electronic Engine Controller 1 - EEC1","Source Address of Controlling Device for Engine Control","255.00"
"577","2617","2023-03-08 16:35:47.737588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Starter Mode","15.00"
"577","2618","2023-03-08 16:35:47.737588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"578","2619","2023-03-08 16:35:47.737588","0xFF03","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"579","2620","2023-03-08 16:35:47.737588","0xFEDF","Electronic Engine Controller 3 - EEC3","Engine Torque Mode","255.00"
"579","2621","2023-03-08 16:35:47.737588","0xFEDF","Electronic Engine Controller 3 - EEC3","Driver's Demand Engine - Percent Torque","5200.00"
"580","2622","2023-03-08 16:35:47.759588","0xFF00","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"581","2623","2023-03-08 16:35:47.781588","0xFF01","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"582","2624","2023-03-08 16:35:47.781588","0xFF02","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"583","2625","2023-03-08 16:35:47.781588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Torque Mode","3.00"
"583","2626","2023-03-08 16:35:47.781588","0xF004","Electronic Engine Controller 1 - EEC1","Driver's Demand Engine - Percent Torque","169.00"
"583","2627","2023-03-08 16:35:47.781588","0xF004","Electronic Engine Controller 1 - EEC1","Actual Engine - Percent Torque","169.00"
"583","2628","2023-03-08 16:35:47.781588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Speed","650.62"
"583","2629","2023-03-08 16:35:47.781588","0xF004","Electronic Engine Controller 1 - EEC1","Source Address of Controlling Device for Engine Control","255.00"
"583","2630","2023-03-08 16:35:47.781588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Starter Mode","15.00"
"583","2631","2023-03-08 16:35:47.781588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"584","2632","2023-03-08 16:35:47.803588","0xFF04","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"585","2633","2023-03-08 16:35:47.803588","0xFEF2","Fuel Economy (Liquid) - LFE","Fuel Rate","177.00"
"585","2634","2023-03-08 16:35:47.803588","0xFEF2","Fuel Economy (Liquid) - LFE","Instantaneous Fuel Economy1","65535.00"
"585","2635","2023-03-08 16:35:47.803588","0xFEF2","Fuel Economy (Liquid) - LFE","Average Fuel Economy","65535.00"
"585","2636","2023-03-08 16:35:47.803588","0xFEF2","Fuel Economy (Liquid) - LFE","Throttle Position","65535.00"
"586","2637","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"586","2638","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"586","2639","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","Anti-Lock Braking (ABS)","3.00"
"586","2640","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","EBS Brake Switch","3.00"
"586","2641","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","Brake Pedal Position","1.00"
"586","2642","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ABS Off-road Switch","3.00"
"586","2643","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"586","2644","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"586","2645","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"586","2646","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"586","2647","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"586","2648","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"586","2649","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"586","2650","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"586","2651","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"586","2652","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"586","2653","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"586","2654","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"586","2655","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"586","2656","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"586","2657","2023-03-08 16:35:47.803588","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"587","2658","2023-03-08 16:35:47.803588","0xFE92","Engine Information - EI","Pre-filter Oil Pressurer","255.00"
"587","2659","2023-03-08 16:35:47.803588","0xFE92","Engine Information - EI","Exhaust Gas Pressure","65535.00"
"587","2660","2023-03-08 16:35:47.803588","0xFE92","Engine Information - EI","Fuel Rack Position","108.00"
"587","2661","2023-03-08 16:35:47.803588","0xFE92","Engine Information - EI","Mass Flow (Gaseous)","65535.00"
"587","2662","2023-03-08 16:35:47.803588","0xFE92","Engine Information - EI","Instantaneous Estimated Brake Power","65535.00"
"588","2663","2023-03-08 16:35:47.825588","0xFEE5","Engine Hours, Revolutions - HOURS","Total Engine Hours","481.00"
"588","2664","2023-03-08 16:35:47.825588","0xFEE5","Engine Hours, Revolutions - HOURS","Total Engine Revolutions","4294967295.00"
"589","2665","2023-03-08 16:35:47.847588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Torque Mode","3.00"
"589","2666","2023-03-08 16:35:47.847588","0xF004","Electronic Engine Controller 1 - EEC1","Driver's Demand Engine - Percent Torque","169.00"
"589","2667","2023-03-08 16:35:47.847588","0xF004","Electronic Engine Controller 1 - EEC1","Actual Engine - Percent Torque","169.00"
"589","2668","2023-03-08 16:35:47.847588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Speed","650.88"
"589","2669","2023-03-08 16:35:47.847588","0xF004","Electronic Engine Controller 1 - EEC1","Source Address of Controlling Device for Engine Control","255.00"
"589","2670","2023-03-08 16:35:47.847588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Starter Mode","15.00"
"589","2671","2023-03-08 16:35:47.847588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"590","2672","2023-03-08 16:35:47.847588","0xFF03","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"591","2673","2023-03-08 16:35:47.847588","0xFF05","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"592","2674","2023-03-08 16:35:47.869588","0xFF00","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"593","2675","2023-03-08 16:35:47.869588","0xFF01","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"594","2676","2023-03-08 16:35:47.891588","0xFF02","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"595","2677","2023-03-08 16:35:47.891588","0xF004","Electronic Engine Controller 1 - EEC1","Engine Torque Mode","3.00"
